StoreID,OrderTime,ArrivalTime,PickupTime,ObservedPrepTime,ReconstructedPrepTime,KitchenLoad,QueueLength,IdleTime
91,2026-02-13 08:37:13.029998,2026-02-13 09:15:58.269688,2026-02-13 09:18:07.392648,36.80841139431903,37.778549344851186,30.0,30,23.94633736459859
62,2026-02-10 21:21:01.919670,2026-02-10 21:34:34.109223,2026-02-10 21:36:37.206813,10.535314844279036,15.630988463897758,3.0,3,5.187440517276226
76,2026-02-25 20:31:29.368165,2026-02-25 20:42:04.482240,2026-02-25 20:42:59.730423,5.4869777551578665,10.254609199203601,9.0,9,0.0
15,2026-02-28 19:55:19.043344,2026-02-28 20:17:36.455628,2026-02-28 20:19:14.780847,26.585977259061337,21.073607009367294,9.0,9,13.54434600672629
5,2026-02-24 17:31:29.000180,2026-02-24 18:31:02.478565,2026-02-24 18:32:09.781716,58.57416352343439,59.81995511152536,30.0,30,47.1629263085522
96,2026-02-24 16:10:02.324272,2026-02-24 17:01:29.086288,2026-02-24 17:04:03.248243,52.222163993106264,53.0232723370728,30.0,30,39.88524593789621
1,2026-03-03 00:54:35.808515,2026-03-03 01:32:27.114634,2026-03-03 01:35:13.320848,39.513573830824186,36.61508546790921,24.0,24,29.435625899361785
32,2026-03-03 22:55:27.471719,2026-03-03 23:18:49.395023,2026-03-03 23:20:38.102275,26.49692638989313,24.06023797552793,20.0,20,12.822130400868327
19,2026-02-27 10:03:34.044947,2026-02-27 10:28:56.995760,2026-02-27 10:31:48.746357,30.21036112174592,26.829982874010163,20.0,20,13.781346507470182
31,2026-02-26 02:23:59.759799,2026-02-26 02:58:01.749062,2026-02-26 02:59:06.018301,37.38844417670347,36.355134958421374,28.0,28,21.81606660887916
70,2026-02-28 14:22:53.873916,2026-02-28 15:19:40.083884,2026-02-28 15:21:20.275507,61.01400998380713,57.444367797054646,29.0,29,43.06820964458929
42,2026-02-22 18:19:02.649862,2026-02-22 18:36:08.300073,2026-02-22 18:36:38.300073,15.699787571164466,16.35429080813339,12.0,12,3.964301822012409
32,2026-02-27 23:23:41.114622,2026-02-27 23:41:14.053740,2026-02-27 23:43:21.047481,13.540356799891683,19.286900851448927,8.0,8,9.514794039194612
14,2026-03-04 11:21:09.026376,2026-03-04 11:45:51.883087,2026-03-04 11:47:46.704106,31.10958875839833,26.603498080670377,15.0,15,11.423073855237126
49,2026-02-11 08:14:47.140272,2026-02-11 08:37:46.833488,2026-02-11 08:40:12.068531,31.30096307318612,24.2486307851513,9.0,9,10.592774917515824
3,2026-03-03 02:38:01.583513,2026-03-03 02:57:39.437277,2026-03-03 03:01:10.830879,23.27415847613073,17.77783370503437,16.0,16,6.345473162011423
4,2026-02-11 02:19:42.682888,2026-02-11 02:51:01.658644,2026-02-11 02:53:39.907292,31.905932932097834,34.33760831071607,14.0,14,20.640601358897648
73,2026-02-17 10:58:16.908835,2026-02-17 11:14:21.461033,2026-02-17 11:15:42.726200,16.20180527058033,15.958097019198016,5.0,5,7.7304230245685766
28,2026-02-15 13:12:28.141965,2026-02-15 13:38:23.769977,2026-02-15 13:40:02.404780,32.97443130972232,26.901046898155805,21.0,21,16.898028849060537
62,2026-02-12 13:01:05.223613,2026-02-12 13:10:15.535023,2026-02-12 13:14:03.171983,8.925374176082915,7.5269005716204065,1.0,1,0.0
62,2026-02-09 19:50:22.968295,2026-02-09 20:06:48.764878,2026-02-09 20:08:36.324341,14.29661061087675,15.022811776398273,0.0,0,7.900530507694068
64,2026-03-08 19:17:07.749493,2026-03-08 19:41:17.702047,2026-03-08 19:42:56.211343,20.850673957524826,22.81731731192183,21.0,21,11.459897337512684
22,2026-02-22 00:06:15.764454,2026-02-22 00:26:18.411688,2026-02-22 00:27:56.422409,19.814579753141356,21.532112800805034,13.0,13,6.4286994991175845
65,2026-03-03 18:07:59.544077,2026-03-03 18:39:03.307593,2026-03-03 18:41:37.056647,24.271539441785595,32.378348376539044,13.0,13,21.4083260663774
57,2026-03-04 14:28:17.022053,2026-03-04 14:45:44.459355,2026-03-04 14:48:32.564989,13.975556905074917,15.739233903704895,6.0,6,9.34880067086024
41,2026-03-02 10:56:08.974408,2026-03-02 11:13:34.420439,2026-03-02 11:15:08.775065,14.874990627022992,18.632973062590906,22.0,22,4.520916461805667
55,2026-02-24 04:43:47.687524,2026-02-24 05:08:52.502502,2026-02-24 05:12:59.534128,27.421605349263046,24.012141932835164,13.0,13,11.03623952609822
62,2026-03-02 15:21:14.573363,2026-03-02 15:40:55.510425,2026-03-02 15:42:55.785233,15.038663983255834,19.1086454291256,4.0,4,5.1528854069824295
89,2026-02-17 14:32:23.023092,2026-02-17 14:49:39.468018,2026-02-17 14:51:42.400169,17.166018993823897,18.430235310739924,13.0,13,5.8875038250076415
94,2026-03-06 15:24:57.877571,2026-03-06 15:48:17.354082,2026-03-06 15:49:20.654853,16.380707117031566,26.315144373907877,13.0,13,12.174245009912685
15,2026-03-09 12:15:41.183091,2026-03-09 13:06:38.690954,2026-03-09 13:08:03.461138,51.00180821912703,51.92476830511449,26.0,26,42.55053727814624
63,2026-02-19 08:36:18.618142,2026-02-19 08:48:57.760334,2026-02-19 08:50:35.891187,8.11727518454554,9.882559501845666,16.0,16,4.42173478857581
88,2026-02-23 00:42:50.899338,2026-02-23 00:53:13.473096,2026-02-23 00:53:43.473096,11.524189953831812,12.063628117354199,9.0,9,0.0
82,2026-02-19 03:14:29.806268,2026-02-19 03:20:41.441841,2026-02-19 03:22:21.923906,8.254551888182203,6.923179115523273,5.0,5,0.0
30,2026-03-04 13:42:10.374993,2026-03-04 13:56:53.827988,2026-03-04 14:00:39.818696,14.837306300458884,15.713513785470823,10.0,10,0.3719743466621388
61,2026-02-23 11:55:47.882526,2026-02-23 12:20:30.130307,2026-02-23 12:21:19.099749,24.60647901496429,23.299460606753918,18.0,18,10.088272543013224
71,2026-02-11 03:15:10.089973,2026-02-11 03:42:42.553522,2026-02-11 03:45:39.702211,27.24848300380305,28.0327757654011,29.0,29,14.857684547821282
13,2026-02-15 03:41:16.140631,2026-02-15 04:19:42.832024,2026-02-15 04:22:32.405913,38.11181616694873,39.87495285320098,20.0,20,28.911442341924825
85,2026-02-19 17:35:33.532001,2026-02-19 17:43:46.840575,2026-02-19 17:48:25.899881,6.5181416721161085,8.623959609760947,0.0,0,0.0
6,2026-03-01 00:33:42.164855,2026-03-01 00:39:58.351612,2026-03-01 00:40:50.271692,9.642435697309338,9.342726583936477,1.0,1,0.0
59,2026-02-25 00:39:25.711687,2026-02-25 01:25:16.716868,2026-02-25 01:28:24.351061,49.03609296055457,45.06103268407197,23.0,23,37.143452582185574
45,2026-02-08 12:23:34.750973,2026-02-08 12:42:01.699435,2026-02-08 12:42:31.699435,16.058173038040586,14.152076194751817,11.0,11,7.149575642426344
2,2026-02-27 03:18:20.056694,2026-02-27 04:08:08.532605,2026-02-27 04:10:44.191205,48.457282604267604,50.88015548379034,25.0,25,35.601623424657326
68,2026-03-06 08:07:56.077946,2026-03-06 08:21:43.613376,2026-03-06 08:24:13.113506,17.855246848819494,13.425087371637618,7.0,7,2.3573967370069244
95,2026-02-26 10:55:23.765306,2026-02-26 11:45:38.940792,2026-02-26 11:47:22.921225,50.83134827735791,50.29278318732971,25.0,25,35.43916472211464
13,2026-03-06 18:54:57.071358,2026-03-06 19:18:30.482928,2026-03-06 19:21:20.757999,26.946268055635258,20.719769320927597,21.0,21,11.625768973948214
33,2026-02-25 17:16:06.100825,2026-02-25 17:40:05.996977,2026-02-25 17:42:36.405163,22.91198104856738,22.69651709858771,8.0,8,10.722505590680907
2,2026-02-13 13:10:31.759718,2026-02-13 13:29:01.644787,2026-02-13 13:30:20.502080,20.119051287445423,18.452002152326056,6.0,6,6.75048836676441
65,2026-02-13 19:28:41.461193,2026-02-13 19:42:12.757978,2026-02-13 19:43:35.477040,15.422669671974445,11.339429800250155,0.0,0,0.0
90,2026-02-16 23:33:40.615647,2026-02-16 23:49:50.152116,2026-02-16 23:51:00.610390,19.877674053196525,17.90968717392565,10.0,10,7.601363654371125
91,2026-02-26 23:10:14.521433,2026-02-26 23:43:56.813095,2026-02-26 23:45:33.315229,32.02199310336467,35.96827143189029,14.0,14,18.756677005458343
33,2026-02-21 20:59:12.018139,2026-02-21 21:50:13.187174,2026-02-21 21:52:50.546966,51.350448008867936,51.13332047731404,26.0,26,40.63234271374064
88,2026-03-08 14:11:41.317789,2026-03-08 14:51:26.240381,2026-03-08 14:54:44.751410,40.343089702424756,37.814630132020646,24.0,24,24.985129788644265
73,2026-03-06 17:39:49.341981,2026-03-06 17:50:38.722917,2026-03-06 17:51:39.352448,11.458001432348489,12.127823028881224,3.0,3,0.0
81,2026-03-09 03:13:08.321277,2026-03-09 03:42:41.970932,2026-03-09 03:44:18.400474,30.349871627688366,30.769288394939647,14.0,14,19.93285106258132
89,2026-02-26 17:59:09.583910,2026-02-26 18:19:17.004867,2026-02-26 18:19:58.834181,17.61540760033425,20.585697464319143,18.0,18,10.616975867486456
99,2026-02-23 03:07:37.774603,2026-02-23 03:33:18.434036,2026-02-23 03:33:48.434036,25.784224516614103,24.275275950170876,9.0,9,16.780361452186547
99,2026-02-24 22:02:02.815947,2026-02-24 22:29:36.187718,2026-02-24 22:32:08.009862,29.900578878742476,26.114861737820103,10.0,10,14.539166090795668
58,2026-03-03 17:48:10.678216,2026-03-03 18:09:57.785037,2026-03-03 18:10:27.785037,25.360327190930892,21.59833004680831,11.0,11,9.731205055221265
61,2026-03-07 04:08:07.238421,2026-03-07 04:29:52.302822,2026-03-07 04:32:33.352615,19.22560844966381,18.098104847593934,9.0,9,9.629401454174705
9,2026-02-18 00:27:43.543255,2026-02-18 01:15:39.601537,2026-02-18 01:17:22.818620,49.72949872236515,46.960339136448304,21.0,21,33.103208660019135
33,2026-02-27 20:34:49.896104,2026-02-27 20:55:58.804984,2026-02-27 20:57:51.627807,25.23487855167145,20.79380808551242,30.0,30,12.01099243229512
90,2026-02-18 04:57:44.756145,2026-02-18 05:28:02.546442,2026-02-18 05:30:10.837605,26.738937624717508,34.28201068076794,17.0,17,18.704314834990555
3,2026-02-09 17:47:57.728068,2026-02-09 18:01:20.552652,2026-02-09 18:03:30.125192,10.69798542356775,10.485744457752826,16.0,16,0.565039099796012
43,2026-03-01 17:06:22.515960,2026-03-01 17:18:18.178837,2026-03-01 17:19:13.211740,18.214659269017453,12.724938189915987,11.0,11,2.8883323355691104
53,2026-02-27 21:43:57.034471,2026-02-27 21:50:56.997426,2026-02-27 21:52:24.754820,8.937299079886262,6.100406576486459,2.0,2,0.0
59,2026-03-09 10:46:54.098535,2026-03-09 11:06:03.603277,2026-03-09 11:07:44.998866,19.638811474208424,21.551336856333414,4.0,4,4.4689361325089205
48,2026-02-17 05:47:48.788866,2026-02-17 06:08:46.011407,2026-02-17 06:11:44.019981,22.3619355785942,20.80097141136644,22.0,22,8.214871743829885
11,2026-02-11 21:33:49.016226,2026-02-11 22:28:38.299050,2026-02-11 22:30:44.921459,55.411910960966445,54.13521049715856,27.0,27,40.5112525936919
97,2026-02-26 16:40:25.611243,2026-02-26 17:22:00.310807,2026-02-26 17:22:55.750886,44.65054639810492,39.69154142462563,22.0,22,33.43800407607868
46,2026-02-17 05:14:40.158027,2026-02-17 05:31:26.315529,2026-02-17 05:33:03.037631,19.949723148788387,15.428672664149005,23.0,23,5.6930340722654815
87,2026-02-17 07:03:37.351018,2026-02-17 07:13:51.204736,2026-02-17 07:15:56.828734,11.63963199502946,10.052266089090196,1.0,1,0.0
61,2026-03-05 15:47:23.801755,2026-03-05 16:24:55.601500,2026-03-05 16:27:28.362455,37.56288359896378,37.3578581447653,23.0,23,25.985541874647165
69,2026-03-07 03:43:07.351174,2026-03-07 03:49:58.301853,2026-03-07 03:52:57.781485,9.342485304140565,7.08740884285113,1.0,1,0.0
16,2026-02-09 03:36:27.609114,2026-02-09 04:25:07.930375,2026-02-09 04:27:27.191275,48.215229512533966,51.09935995383919,30.0,30,35.18452089361685
90,2026-02-23 07:15:59.423314,2026-02-23 08:03:54.015955,2026-02-23 08:05:25.365658,50.56758432044083,49.006540147626055,23.0,23,36.917337425113644
21,2026-03-07 05:37:54.961964,2026-03-07 05:56:29.287079,2026-03-07 05:58:01.767421,18.54481774988695,19.310928517025356,10.0,10,4.7567135300739025
25,2026-03-05 05:16:46.640526,2026-03-05 05:36:18.828572,2026-03-05 05:38:55.189882,18.79511406046978,19.749920210670407,13.0,13,10.799611304109721
82,2026-02-26 02:34:57.464570,2026-02-26 02:53:18.570256,2026-02-26 02:55:33.391132,14.882076630403743,16.028525682885657,7.0,7,6.336366434226351
96,2026-02-16 07:23:29.788068,2026-02-16 07:44:00.122510,2026-02-16 07:44:30.122510,20.507840550652478,21.53436075620132,6.0,6,11.468868437898799
10,2026-03-01 16:25:07.961484,2026-03-01 16:39:38.172828,2026-03-01 16:42:50.914915,15.203060963540336,16.023691031981407,3.0,3,3.74313436770111
9,2026-02-18 01:14:49.553928,2026-02-18 01:41:05.641798,2026-02-18 01:43:08.097283,24.56068657528885,25.07246082196898,11.0,11,16.924017414530812
55,2026-03-08 18:02:57.995753,2026-03-08 18:19:57.708479,2026-03-08 18:20:43.488545,13.325795650154243,17.455638218551304,16.0,16,2.666967188200598
18,2026-02-12 23:17:55.114010,2026-02-13 00:01:47.778085,2026-02-13 00:03:14.898336,41.98494208930255,42.46464431515455,30.0,30,29.56432183565074
38,2026-02-24 19:29:11.452225,2026-02-24 20:01:28.243907,2026-02-24 20:03:41.819706,31.713726564760417,30.51358344011996,28.0,28,19.445502169410528
86,2026-02-18 15:06:29.953164,2026-02-18 15:22:59.902487,2026-02-18 15:24:25.249875,13.640037912968548,16.550713029156807,8.0,8,2.2945748579426315
69,2026-02-18 23:21:08.471212,2026-02-18 23:44:52.807743,2026-02-18 23:46:27.502475,20.566974379532258,23.537852857245863,29.0,29,14.248682405348603
86,2026-02-17 20:21:52.528169,2026-02-17 20:35:42.917560,2026-02-17 20:38:00.330107,15.941514211275644,15.799632563049343,3.0,3,0.18425697649553463
12,2026-02-16 21:04:40.863027,2026-02-16 21:30:05.329668,2026-02-16 21:32:55.137732,27.559270928301576,24.67562063939015,28.0,28,15.191590922346185
6,2026-03-02 01:43:22.860198,2026-03-02 01:59:31.998163,2026-03-02 02:00:34.409323,14.750719029787067,15.365870318472547,1.0,1,1.3321646808400143
82,2026-02-22 22:20:05.958906,2026-02-22 22:59:59.221505,2026-02-22 23:04:05.243302,37.14774025404344,42.08448031181059,30.0,30,26.710358193839333
30,2026-02-15 05:56:23.175767,2026-02-15 06:26:03.670917,2026-02-15 06:28:29.377239,34.71769603919262,28.708365579342328,16.0,16,15.497627805564672
43,2026-02-10 06:42:24.357873,2026-02-10 07:19:46.421982,2026-02-10 07:22:04.152011,38.81929535063217,36.52847574342201,18.0,18,29.132914041854697
87,2026-02-28 07:54:32.803129,2026-02-28 08:18:54.228042,2026-02-28 08:19:24.228042,23.692865198191754,23.335777817027175,19.0,19,14.400795792566283
74,2026-03-07 21:53:14.469016,2026-03-07 22:36:38.637003,2026-03-07 22:38:02.491857,40.534062440322586,43.21486101546493,26.0,26,34.160933498074336
32,2026-02-15 16:29:32.491972,2026-02-15 16:40:39.556570,2026-02-15 16:42:29.488237,9.20547155380007,13.18536847446611,7.0,7,1.8602260813933302
75,2026-03-10 04:53:08.537441,2026-03-10 05:28:13.032538,2026-03-10 05:31:49.847426,43.34483672004178,35.926228280311825,15.0,15,25.93730877572446
44,2026-03-05 09:12:13.645730,2026-03-05 10:00:26.835720,2026-03-05 10:02:13.250716,41.951122460589964,50.19511666152925,23.0,23,33.994601852601164
38,2026-03-02 20:56:53.289403,2026-03-02 21:43:23.601715,2026-03-02 21:45:30.873277,52.73191628100555,47.532833252095934,21.0,21,32.43836575528131
71,2026-02-20 00:19:55.388377,2026-02-20 01:01:28.615500,2026-02-20 01:03:22.846596,45.241562217383496,43.27320723076525,22.0,22,31.463949907709377
5,2026-02-28 23:38:40.755733,2026-03-01 00:09:56.285385,2026-03-01 00:12:32.550175,36.00160325665145,31.5364292734891,18.0,18,21.240756895931366
44,2026-03-09 16:51:22.173998,2026-03-09 17:12:03.679926,2026-03-09 17:15:39.622003,24.24016712260871,19.24335984836546,13.0,13,10.84652739234532
33,2026-02-25 12:26:39.221969,2026-02-25 12:46:04.070329,2026-02-25 12:47:25.613473,21.11958165108758,20.6674534712377,19.0,19,8.237058995697211
77,2026-03-01 02:32:04.344860,2026-03-01 03:20:24.673966,2026-03-01 03:22:02.117823,50.26265548946836,46.11519721964832,30.0,30,36.72719728155867
2,2026-02-09 21:58:04.810882,2026-02-09 22:20:45.367530,2026-02-09 22:24:29.747092,24.509206196478427,23.36365883714607,10.0,10,8.69275980991427
76,2026-02-10 09:05:11.621401,2026-02-10 09:34:32.988216,2026-02-10 09:36:54.732904,28.608256010578486,32.47373494092809,24.0,24,19.903827515994365
86,2026-02-17 21:33:42.610701,2026-02-17 21:55:27.185637,2026-02-17 21:56:39.170091,19.040400323682466,22.33042873348932,13.0,13,7.845716700962681
51,2026-02-13 00:16:12.101468,2026-02-13 00:28:35.086061,2026-02-13 00:31:32.538291,9.153932984700077,11.372391388417038,12.0,12,0.9134991007235236
66,2026-02-21 11:59:39.843828,2026-02-21 12:09:00.417671,2026-02-21 12:09:38.184128,12.410435765494817,7.447243768575957,7.0,7,1.2837369119695463
8,2026-02-14 23:50:49.821948,2026-02-15 00:16:47.252462,2026-02-15 00:20:22.179467,31.559561247894294,24.214076505025815,7.0,7,13.426619251625251
6,2026-03-08 23:00:34.895910,2026-03-08 23:26:38.959768,2026-03-08 23:30:05.875514,34.620063236445176,24.978734109218106,16.0,16,11.452961519355412
62,2026-03-06 00:27:18.268837,2026-03-06 00:45:33.511023,2026-03-06 00:46:03.511023,23.847148109509575,16.027847773022753,22.0,22,7.398298223323254
97,2026-03-04 03:12:44.502249,2026-03-04 03:34:11.041431,2026-03-04 03:35:35.145536,20.812053253860483,22.7864360804249,12.0,12,12.829290682268741
80,2026-02-12 04:55:09.230729,2026-02-12 05:07:18.360545,2026-02-12 05:10:49.601720,16.927341156573043,11.700756496164013,2.0,2,0.8423842255322747
93,2026-02-26 01:27:28.038147,2026-02-26 01:58:19.688450,2026-02-26 01:58:53.511068,30.482857884232317,32.407664085140425,11.0,11,22.12023586856391
40,2026-03-05 03:36:50.699803,2026-03-05 03:47:23.977564,2026-03-05 03:50:14.262182,10.136074655039621,13.492376959557697,4.0,4,1.0878869890883252
17,2026-02-27 10:54:08.371690,2026-02-27 11:52:57.038448,2026-02-27 11:54:28.182810,62.14620824368382,57.27451657484524,29.0,29,50.25824844118788
38,2026-02-11 16:39:52.857145,2026-02-11 16:55:32.368378,2026-02-11 16:57:41.601845,20.037522256125968,16.62463616790085,1.0,1,6.020483546090587
94,2026-02-19 18:20:38.298945,2026-02-19 18:39:41.471675,2026-02-19 18:41:38.337330,21.065110314430775,18.629744914119243,26.0,26,9.159226376929187
54,2026-03-04 19:35:19.259937,2026-03-04 20:09:14.650871,2026-03-04 20:10:45.893577,28.061866292155766,35.3005561160892,26.0,26,23.83946622634487
8,2026-02-13 05:22:30.733741,2026-02-13 06:07:27.878619,2026-02-13 06:09:52.189390,51.15728119389921,45.12032755542218,21.0,21,35.135561608462
87,2026-02-11 16:18:53.830959,2026-02-11 16:50:01.505648,2026-02-11 16:51:23.194185,28.517571464985583,31.53674309748124,29.0,29,22.732527509177956
78,2026-02-24 22:56:01.951145,2026-02-24 23:06:41.048039,2026-02-24 23:09:31.437709,8.262244478128867,9.70452442882778,2.0,2,0.0
74,2026-03-03 04:55:39.770557,2026-03-03 05:12:28.252337,2026-03-03 05:15:05.394314,12.569852389898175,16.0327593418391,9.0,9,5.136975245595599
70,2026-03-08 15:24:36.061762,2026-03-08 15:45:39.389495,2026-03-08 15:47:09.927713,20.347595753882256,20.63557539846878,18.0,18,7.06969625796971
10,2026-02-22 23:31:36.673396,2026-02-22 23:38:22.085614,2026-02-22 23:40:12.180780,6.415870233400111,6.54138100579874,0.0,0,0.0
12,2026-02-18 16:32:14.253777,2026-02-18 16:55:32.333941,2026-02-18 16:58:21.667872,18.55051226567575,26.43713092189376,18.0,18,13.501506540945478
47,2026-03-04 23:29:44.592842,2026-03-04 23:39:35.652830,2026-03-04 23:40:50.866606,8.198052637520098,8.852894872911689,8.0,8,0.9417081729591317
33,2026-02-16 08:52:32.251590,2026-02-16 09:19:15.504567,2026-02-16 09:21:18.986279,27.928080242257792,27.862056208446027,22.0,22,12.060784478455435
17,2026-02-14 23:14:11.079704,2026-02-14 23:35:52.538973,2026-02-14 23:36:29.414409,22.114454059960867,24.839086346962922,8.0,8,6.85843948857965
75,2026-02-28 12:26:26.751893,2026-02-28 12:41:38.019694,2026-02-28 12:43:30.428560,10.872563182179057,14.415040333924708,9.0,9,1.5795961594954608
71,2026-02-09 17:46:15.683620,2026-02-09 18:02:24.552851,2026-02-09 18:06:08.205974,20.85183561559781,14.692244549840973,3.0,3,6.184577953035287
39,2026-02-28 19:51:59.114543,2026-02-28 20:24:47.409534,2026-02-28 20:25:58.568894,28.503499048996282,33.30008720648794,21.0,21,22.82184082479761
96,2026-03-07 12:56:52.246762,2026-03-07 13:44:05.907782,2026-03-07 13:46:10.883016,45.11004661787203,47.76715739687585,24.0,24,36.61244404331426
86,2026-03-08 17:38:30.691305,2026-03-08 18:00:55.644433,2026-03-08 18:01:25.644433,21.666101663687872,19.779039247943686,8.0,8,14.162434643918854
62,2026-02-10 11:41:12.747529,2026-02-10 12:12:50.273644,2026-02-10 12:13:41.353046,35.35011534331291,32.77368271406001,30.0,30,22.24812380740004
48,2026-03-07 03:54:34.109204,2026-03-07 04:07:41.738752,2026-03-07 04:08:40.747290,8.12212446157612,12.80300256912732,2.0,2,1.7605678693121742
47,2026-03-08 06:43:41.725445,2026-03-08 07:29:46.298005,2026-03-08 07:32:17.968366,45.23271720769601,46.83421505656071,30.0,30,34.67146793846743
55,2026-02-18 08:19:54.670218,2026-02-18 08:26:49.892979,2026-02-18 08:29:34.036258,5.134109743673186,6.971393234592928,0.0,0,0.0
60,2026-03-06 06:52:51.604132,2026-03-06 07:10:27.010303,2026-03-06 07:13:26.768724,14.577231160320986,15.817129856701417,17.0,17,5.549704625845816
11,2026-02-18 12:38:33.926425,2026-02-18 12:54:26.847819,2026-02-18 12:56:04.621863,12.487335421750515,15.035851040472112,0.0,0,7.472267040829154
34,2026-02-11 23:28:52.566374,2026-02-11 23:49:05.149802,2026-02-11 23:49:35.149802,19.26565130716279,20.403775803582796,6.0,6,8.269912133024848
12,2026-02-16 07:27:10.135635,2026-02-16 07:54:10.814813,2026-02-16 07:55:50.860050,20.92828782007022,25.6822592646152,28.0,28,14.88599812044867
6,2026-03-10 14:08:08.392656,2026-03-10 14:28:02.301159,2026-03-10 14:30:28.179148,20.472339828426254,22.629782763202705,6.0,6,6.349551207552235
4,2026-03-09 13:22:48.296864,2026-03-09 13:54:31.603716,2026-03-09 13:55:18.994086,30.64754253035353,33.56269160201338,17.0,17,22.20883018271504
3,2026-02-10 20:14:31.076766,2026-02-10 21:01:49.712978,2026-02-10 21:03:00.705136,49.28518005570833,46.73986990948924,27.0,27,37.83937268711762
31,2026-02-23 20:31:35.297007,2026-02-23 21:25:34.128319,2026-02-23 21:28:51.674081,49.24200561075466,52.42268740296265,30.0,30,45.22478472524063
71,2026-03-06 03:19:58.687806,2026-03-06 03:33:25.403710,2026-03-06 03:35:20.908117,14.463332509736025,12.923028976241394,3.0,3,3.0963646595907637
9,2026-03-09 13:26:47.675547,2026-03-09 13:42:54.849355,2026-03-09 13:44:55.515068,19.62119071992757,16.871320365719097,5.0,5,3.26709667345402
92,2026-03-07 17:13:19.496642,2026-03-07 18:04:29.919383,2026-03-07 18:07:19.137285,54.93976169902315,50.145199981772535,27.0,27,38.21297531839918
47,2026-03-06 17:02:46.886314,2026-03-06 17:22:54.901295,2026-03-06 17:26:06.628458,14.738341250147165,15.251864602274047,21.0,21,10.238860772463584
13,2026-02-12 06:48:58.743048,2026-02-12 07:18:55.267797,2026-02-12 07:22:04.677824,31.687424462461827,29.917744474182825,27.0,27,21.025560385689296
24,2026-03-04 09:56:05.573838,2026-03-04 10:25:01.676461,2026-03-04 10:27:09.461093,31.998189933174118,30.27498368074175,29.0,29,20.158080014917406
70,2026-02-26 01:13:03.849719,2026-02-26 01:38:11.439566,2026-02-26 01:39:06.048951,24.948693374811192,20.642407910867394,9.0,9,11.630994411667627
48,2026-02-22 05:21:00.739470,2026-02-22 05:38:01.681891,2026-02-22 05:39:07.901922,18.168293493922448,16.8026348485466,22.0,22,2.2795861353933304
73,2026-02-23 14:00:32.060169,2026-02-23 14:13:10.869384,2026-02-23 14:16:11.927600,15.578702987224812,12.03219719814706,5.0,5,4.574401082641476
37,2026-02-22 18:14:37.767477,2026-02-22 18:36:29.510395,2026-02-22 18:37:45.837311,25.172712734201312,21.80258525931126,5.0,5,9.037673830576926
57,2026-02-16 03:36:28.619141,2026-02-16 04:07:26.134135,2026-02-16 04:08:27.851258,25.561947254138257,30.27462640498913,29.0,29,20.69072830898925
88,2026-02-18 07:08:38.701646,2026-02-18 07:51:17.755982,2026-02-18 07:51:47.755982,45.72473955047941,42.258479851588014,29.0,29,27.957183917098934
6,2026-02-09 04:54:23.258949,2026-02-09 05:31:10.768286,2026-02-09 05:33:01.323006,41.727967784785186,38.481343585316246,18.0,18,22.09397261386234
53,2026-02-28 16:15:25.613361,2026-02-28 16:53:26.806101,2026-02-28 16:55:38.365193,37.344091073533534,34.4522315111976,28.0,28,26.88048240498916
44,2026-02-28 01:50:56.464240,2026-02-28 02:44:27.049459,2026-02-28 02:45:45.270880,55.648032984861004,54.27866355229179,27.0,27,42.86183639221966
84,2026-03-03 04:48:05.220517,2026-03-03 05:09:26.274218,2026-03-03 05:09:56.274218,23.945619991620894,21.319591114280147,14.0,14,10.411324211435797
3,2026-02-28 07:05:08.973480,2026-02-28 07:30:47.995092,2026-02-28 07:34:35.903897,23.64204946256327,24.182898278729994,19.0,19,16.39274518025436
97,2026-02-21 05:26:14.431841,2026-02-21 05:43:50.818844,2026-02-21 05:46:39.017429,16.698980480365204,19.647035643549543,13.0,13,3.1803764808344823
56,2026-03-06 03:30:33.629264,2026-03-06 03:47:20.128232,2026-03-06 03:50:07.074851,14.380412121337205,18.41207269231287,2.0,2,5.046183031884096
14,2026-02-08 21:59:54.880584,2026-02-08 22:13:16.566991,2026-02-08 22:15:45.411741,13.663713033507578,13.75267852351921,6.0,6,0.621695559193677
22,2026-02-18 21:08:35.502144,2026-02-18 21:29:00.015300,2026-02-18 21:30:13.922184,20.33173256938831,17.781395597249713,14.0,14,12.159477572501222
71,2026-02-16 02:21:29.134043,2026-02-16 02:45:00.775955,2026-02-16 02:46:57.708833,24.331516475329607,24.600126777752433,25.0,25,14.226540803602948
34,2026-02-08 15:40:31.273831,2026-02-08 15:49:02.077269,2026-02-08 15:51:12.606321,11.725936880706797,9.547161351472392,6.0,6,0.0
59,2026-02-15 07:29:15.812286,2026-02-15 08:20:46.909623,2026-02-15 08:23:43.075769,49.75499123322917,53.486415572303486,27.0,27,38.70207531547878
69,2026-03-06 04:01:47.082293,2026-03-06 04:45:40.486849,2026-03-06 04:46:16.505959,43.44951536747818,40.5604090100663,20.0,20,34.79273529804901
6,2026-03-07 07:35:06.499425,2026-03-07 07:51:50.574364,2026-03-07 07:54:05.034379,19.944322624758573,17.830008047486103,7.0,7,8.608358249749047
49,2026-02-26 06:17:38.708423,2026-02-26 06:34:20.853346,2026-02-26 06:37:12.443360,16.459214070534493,19.319291191953617,9.0,9,3.072587306191595
