StoreID,OrderTime,ArrivalTime,PickupTime,ObservedPrepTime,ReconstructedPrepTime
29,2026-02-07 16:30:38.253409,2026-02-07 16:42:00.837470,2026-02-07 16:43:48.383562,11.692093333240033,12.35283489864397
49,2026-02-14 05:50:34.775288,2026-02-14 06:11:04.050779,2026-02-14 06:12:45.600884,20.195886938456198,21.65608630710107
11,2026-02-18 03:33:06.214586,2026-02-18 03:45:26.389699,2026-02-18 03:47:40.736795,12.098265609093675,13.342740066096434
98,2026-02-23 00:19:01.984254,2026-02-23 00:30:57.555939,2026-02-23 00:32:48.166621,10.46022855710179,11.527411803766702
69,2026-02-06 21:18:18.578907,2026-02-06 21:34:16.009396,2026-02-06 21:35:44.100096,14.93851556457688,15.183421839351569
93,2026-02-26 00:51:10.743678,2026-02-26 01:04:32.015854,2026-02-26 01:06:58.648513,13.677542529919277,9.946979485805178
20,2026-02-01 03:44:53.602447,2026-02-01 04:01:43.027925,2026-02-01 04:05:46.712404,21.618090650802305,17.14883742673135
68,2026-02-05 18:02:05.447372,2026-02-05 18:10:13.622001,2026-02-05 18:11:38.490510,7.483341490396552,6.870230034357023
72,2026-02-19 16:41:17.245598,2026-02-19 16:47:06.667185,2026-02-19 16:49:33.365456,4.743787856485444,3.9334340997765285
67,2026-02-15 13:12:32.709775,2026-02-15 13:24:04.283287,2026-02-15 13:25:25.758099,10.999511564146992,11.680718591341643
91,2026-02-11 00:58:35.611433,2026-02-11 01:03:30.682337,2026-02-11 01:04:55.646477,5.56996477234599,3.3262933824147827
23,2026-01-31 20:22:27.113366,2026-01-31 20:38:13.755209,2026-01-31 20:40:37.923768,14.061578405899008,17.000350294707825
38,2026-02-11 06:47:05.047395,2026-02-11 06:59:00.725907,2026-02-11 07:02:18.574641,10.946754900338577,11.481051145710103
73,2026-02-20 02:56:08.750018,2026-02-20 03:06:12.649776,2026-02-20 03:07:58.176904,8.099013399640395,10.357447528228915
15,2026-02-01 01:34:57.106711,2026-02-01 01:47:04.052858,2026-02-01 01:48:51.953857,14.761673310597509,12.960045712736907
22,2026-02-03 06:54:42.260002,2026-02-03 07:05:07.196582,2026-02-03 07:08:00.882454,10.464415458611995,11.20928232830274
40,2026-02-01 23:58:21.590656,2026-02-02 00:06:17.707964,2026-02-02 00:09:43.465866,3.071317840195176,8.940640719478978
88,2026-02-24 04:20:46.369724,2026-02-24 04:29:36.820054,2026-02-24 04:31:21.742920,10.876487798925504,6.0285403518097835
24,2026-02-23 19:44:35.060674,2026-02-23 19:57:40.414293,2026-02-23 19:59:10.737069,18.013837422267123,10.252270750138294
46,2026-02-07 01:24:01.823631,2026-02-07 01:44:00.312026,2026-02-07 01:47:56.739824,20.919769189699934,20.910941858214635
68,2026-02-24 03:54:33.228174,2026-02-24 04:06:19.499209,2026-02-24 04:09:16.150027,7.668522642446524,10.898930981707762
21,2026-02-23 01:07:31.529348,2026-02-23 01:13:42.359080,2026-02-23 01:18:38.989884,4.566663626681051,5.906143174544582
66,2026-02-24 20:05:49.827424,2026-02-24 20:16:19.560007,2026-02-24 20:20:21.003987,5.509630828716197,10.447195508718513
22,2026-02-16 07:37:33.675336,2026-02-16 07:47:03.653568,2026-02-16 07:48:18.186109,6.185634548719583,7.784896282842007
24,2026-02-11 19:29:17.342324,2026-02-11 19:45:44.727415,2026-02-11 19:47:54.077292,7.161976722614053,18.58187914693274
90,2026-02-14 07:21:22.743903,2026-02-14 07:28:45.357805,2026-02-14 07:31:02.187817,8.07508589301222,6.8641595656605014
73,2026-02-02 04:07:32.972966,2026-02-02 04:17:51.526377,2026-02-02 04:20:06.095223,10.845232844545068,5.245854868621451
10,2026-02-18 14:11:57.659914,2026-02-18 14:19:39.084411,2026-02-18 14:23:58.053439,7.888464523654747,5.972320692797796
7,2026-02-21 08:46:53.038300,2026-02-21 08:59:58.862907,2026-02-21 09:04:51.560199,7.239777461513646,10.952654775249929
20,2026-02-09 22:57:14.461377,2026-02-09 22:59:00.953707,2026-02-09 23:02:16.557972,4.12329263390486,3.1608887448133487
15,2026-02-24 05:10:09.556448,2026-02-24 05:21:50.200490,2026-02-24 05:25:38.645813,9.366093579596,10.736059912760611
55,2026-01-31 10:28:08.404260,2026-01-31 10:44:46.689940,2026-01-31 10:48:02.324973,13.262671043253242,16.75195232113164
20,2026-02-21 05:03:41.754202,2026-02-21 05:23:19.478545,2026-02-21 05:26:23.736303,11.326762786929674,23.70096446396635
41,2026-02-07 17:33:29.469646,2026-02-07 17:49:34.429871,2026-02-07 17:53:37.369095,12.826104271184203,14.077205961044692
42,2026-01-31 18:02:43.007843,2026-01-31 18:12:21.726012,2026-01-31 18:16:23.807744,10.031851678281908,9.321556681059933
71,2026-02-15 07:12:18.050738,2026-02-15 07:22:24.359740,2026-02-15 07:25:07.455732,12.926272143511948,9.835771746604216
93,2026-02-03 13:32:59.797227,2026-02-03 13:47:00.830728,2026-02-03 13:51:19.859531,11.605814679056142,13.860843549050568
48,2026-02-22 06:30:37.988031,2026-02-22 06:47:14.379027,2026-02-22 06:49:46.990403,15.230758692042208,16.540986355490627
13,2026-02-23 16:23:33.840394,2026-02-23 16:30:00.028211,2026-02-23 16:34:34.397792,2.334484236373074,6.910874290617512
39,2026-02-07 20:21:42.056826,2026-02-07 20:36:36.632627,2026-02-07 20:40:40.960416,12.754144734092403,16.084795162062854
54,2026-02-21 17:51:59.592375,2026-02-21 17:58:10.543140,2026-02-21 17:59:20.847817,1.6050678017121642,7.717233406003016
57,2026-02-26 11:47:52.969844,2026-02-26 12:01:36.911469,2026-02-26 12:03:25.978597,12.807712630983026,13.212235578953152
97,2026-02-08 00:33:33.178645,2026-02-08 00:46:48.854914,2026-02-08 00:51:38.920966,13.81334358163225,15.041844529232394
29,2026-02-10 17:42:59.924763,2026-02-10 17:57:08.785452,2026-02-10 17:58:45.363113,9.806748007042286,12.775680918829146
91,2026-02-08 13:32:21.140616,2026-02-08 13:46:51.263189,2026-02-08 13:49:49.404727,16.33096868183771,13.688934844526996
79,2026-02-19 06:37:23.523681,2026-02-19 06:46:41.662879,2026-02-19 06:48:26.382913,8.561081648504173,7.607818769961526
100,2026-02-07 12:49:47.914180,2026-02-07 13:02:01.943113,2026-02-07 13:03:11.610615,7.562441265171089,11.651554587156067
73,2026-02-04 19:59:59.879648,2026-02-04 20:11:28.654107,2026-02-04 20:15:33.358143,12.300853436330007,11.44837757413983
53,2026-02-04 22:22:30.848231,2026-02-04 22:40:12.060365,2026-02-04 22:43:53.582549,17.818946778248108,18.198708854601406
20,2026-02-14 05:42:01.826969,2026-02-14 05:56:26.531741,2026-02-14 05:59:49.782770,12.589443517934976,12.737869635301251
7,2026-02-04 02:46:53.103362,2026-02-04 02:56:06.937874,2026-02-04 03:00:49.348957,7.057484306177155,14.29722756352158
77,2026-01-30 10:45:12.300368,2026-01-30 10:57:50.306398,2026-01-30 10:59:40.100957,13.245465878086936,13.93818826059732
75,2026-02-28 06:49:45.117403,2026-02-28 07:08:28.214043,2026-02-28 07:10:22.156500,12.669733944304683,19.4124584128988
80,2026-02-26 21:52:29.498107,2026-02-26 22:03:02.529804,2026-02-26 22:04:34.562365,13.205811245340037,13.625827373779973
15,2026-02-08 22:30:49.103213,2026-02-08 22:40:52.955095,2026-02-08 22:44:45.635492,10.356664852381822,9.724204729724732
31,2026-02-18 02:46:34.813705,2026-02-18 03:06:23.853604,2026-02-18 03:09:13.963172,21.8255562960942,19.067119172187812
54,2026-02-16 07:08:38.939162,2026-02-16 07:20:12.711521,2026-02-16 07:22:41.889067,7.730618806674825,11.442062164134523
66,2026-02-10 11:59:29.780409,2026-02-10 12:08:13.948976,2026-02-10 12:12:38.506538,7.061897973571565,8.476331950781573
82,2026-01-30 07:01:24.261069,2026-01-30 07:10:17.285286,2026-01-30 07:14:56.841120,10.119950353681412,9.671490912376592
15,2026-02-24 14:17:26.557175,2026-02-24 14:29:08.138989,2026-02-24 14:32:49.484633,10.191634041175497,11.492960903934872
37,2026-02-16 23:59:17.530980,2026-02-17 00:13:34.263706,2026-02-17 00:14:51.519566,13.139731298431395,13.061059255775362
9,2026-02-18 22:59:28.744720,2026-02-18 23:18:57.393505,2026-02-18 23:21:16.762174,21.951405613739468,20.714817645664585
21,2026-02-27 04:17:53.090792,2026-02-27 04:23:17.395634,2026-02-27 04:28:01.592917,7.929977473673011,5.681406550672927
11,2026-02-23 17:23:12.657943,2026-02-23 17:36:44.328258,2026-02-23 17:41:22.681297,11.927840416186676,12.882427401798848
85,2026-02-04 16:27:07.153750,2026-02-04 16:35:47.213605,2026-02-04 16:40:05.539815,8.49715368675889,6.148410054009634
11,2026-02-07 04:44:50.356809,2026-02-07 04:50:26.609195,2026-02-07 04:53:47.742339,7.502958894123506,7.480533368547116
9,2026-02-21 03:28:36.477631,2026-02-21 03:34:40.753871,2026-02-21 03:37:05.626958,7.211989457706973,5.117823246524086
100,2026-02-10 15:22:05.580149,2026-02-10 15:30:31.951479,2026-02-10 15:34:56.138771,9.486816172429366,7.689464150388933
10,2026-02-11 15:09:26.061675,2026-02-11 15:16:45.686890,2026-02-11 15:20:10.029270,0.5,7.999097414154676
64,2026-02-15 12:15:21.455296,2026-02-15 12:37:41.394797,2026-02-15 12:39:25.517771,20.939119676849792,24.4681734269498
60,2026-02-01 23:35:51.185574,2026-02-01 23:44:41.935337,2026-02-01 23:46:25.034832,8.1383460896544,8.755074161495523
86,2026-02-27 11:01:45.365311,2026-02-27 11:14:00.647804,2026-02-27 11:15:22.175635,13.307319823244333,10.408145245243176
4,2026-02-10 11:36:48.653428,2026-02-10 11:52:03.602362,2026-02-10 11:53:48.381571,17.131348676592008,14.930917776859015
99,2026-02-19 06:22:55.677960,2026-02-19 06:26:12.149910,2026-02-19 06:27:55.728512,4.4070167873850385,0.5
30,2026-02-13 01:38:39.650628,2026-02-13 01:53:24.227166,2026-02-13 01:55:24.710702,17.927469766393784,16.25556624978074
12,2026-02-26 07:09:45.138426,2026-02-26 07:19:47.284887,2026-02-26 07:22:33.787138,7.520518490180525,10.663643348649542
2,2026-02-13 09:06:47.194443,2026-02-13 09:15:17.891392,2026-02-13 09:17:02.179804,10.228716642140682,9.784422738420712
39,2026-02-02 23:18:57.737359,2026-02-02 23:32:03.199690,2026-02-02 23:36:51.305723,15.754938208311671,12.656839971430555
21,2026-02-02 03:27:05.892903,2026-02-02 03:43:10.849655,2026-02-02 03:46:05.040165,11.630675352909787,18.260502479784122
37,2026-02-28 07:12:06.128128,2026-02-28 07:21:47.095113,2026-02-28 07:26:43.888406,4.249823988857001,8.899289882048187
20,2026-02-12 23:45:49.942125,2026-02-12 23:59:14.740063,2026-02-13 00:03:44.896876,15.577103210156617,13.364356216523001
68,2026-02-10 07:38:42.198583,2026-02-10 07:45:19.174477,2026-02-10 07:46:47.214814,11.029610351265847,7.04971495863086
87,2026-02-13 10:23:08.524630,2026-02-13 10:32:44.394842,2026-02-13 10:37:33.410368,11.003407668515038,11.421846668425745
2,2026-01-31 07:15:23.598817,2026-01-31 07:26:21.805769,2026-01-31 07:28:26.454220,12.420313713249193,12.753126848108344
100,2026-02-17 12:05:07.166536,2026-02-17 12:22:17.017372,2026-02-17 12:25:18.458652,16.301707653969647,18.39152051903266
62,2026-02-21 03:26:48.823203,2026-02-21 03:46:24.770924,2026-02-21 03:49:32.648891,23.29646832695373,20.49003969292932
74,2026-02-13 01:17:32.219364,2026-02-13 01:36:52.806350,2026-02-13 01:39:17.902627,16.109884624775276,18.136574176922384
16,2026-02-10 15:07:05.620223,2026-02-10 15:18:24.973947,2026-02-10 15:21:38.292431,11.582791173332017,9.86027635659493
34,2026-02-25 06:34:58.639411,2026-02-25 06:50:27.574466,2026-02-25 06:53:10.157923,14.601637105844178,17.399047414791024
44,2026-02-02 14:50:58.631876,2026-02-02 15:12:19.172617,2026-02-02 15:14:57.535681,22.269262876301635,23.038355493752974
56,2026-02-12 20:31:04.949522,2026-02-12 20:48:31.889740,2026-02-12 20:49:36.063038,18.554059647282024,18.914898691213796
52,2026-02-16 06:22:27.792176,2026-02-16 06:34:46.690616,2026-02-16 06:36:40.587085,11.912421976237736,15.07948308073837
14,2026-01-31 10:59:51.679196,2026-01-31 11:18:20.616650,2026-01-31 11:23:10.957155,21.49781501109504,18.712865601056798
3,2026-01-30 15:07:00.335386,2026-01-30 15:19:10.410842,2026-01-30 15:22:19.565265,14.383119617426527,13.437297033103665
62,2026-02-12 18:38:59.296894,2026-02-12 18:48:54.564823,2026-02-12 18:53:48.393836,8.753852086752557,7.645508134084403
16,2026-02-16 06:34:04.092375,2026-02-16 06:54:32.701005,2026-02-16 06:56:42.372401,20.781079398435892,19.3462490384243
37,2026-02-24 22:07:33.973990,2026-02-24 22:17:13.449159,2026-02-24 22:20:13.047089,11.294964398512139,8.480450035275332
60,2026-02-03 21:53:08.286074,2026-02-03 22:07:06.149863,2026-02-03 22:11:39.870460,7.159093191142633,9.964546676970611
73,2026-02-04 15:09:26.561823,2026-02-04 15:26:50.607314,2026-02-04 15:30:53.056664,15.535772174049466,14.46787545055466
59,2026-02-11 09:03:32.252119,2026-02-11 09:15:02.078992,2026-02-11 09:18:46.071869,9.71813856364335,9.351469287496146
61,2026-02-17 06:32:17.502850,2026-02-17 06:45:07.678081,2026-02-17 06:48:00.075915,15.085347914366467,11.698256047717702
54,2026-02-09 14:43:42.569008,2026-02-09 14:57:49.852629,2026-02-09 15:00:06.191000,12.629853358764306,12.16498607477954
53,2026-02-07 18:11:24.547626,2026-02-07 18:16:19.804535,2026-02-07 18:18:59.538823,4.2436286632828635,2.9556427191221744
28,2026-02-06 06:29:09.554915,2026-02-06 06:37:30.293677,2026-02-06 06:38:38.500585,8.942333046209342,9.03613861417859
25,2026-02-22 14:36:58.318285,2026-02-22 14:47:14.231988,2026-02-22 14:50:06.526195,13.145779394002297,10.616767921972723
44,2026-02-05 09:33:32.486947,2026-02-05 09:41:17.874540,2026-02-05 09:42:56.398240,4.547780161753632,7.41644321374154
100,2026-02-22 20:12:18.197691,2026-02-22 20:14:08.241793,2026-02-22 20:18:54.515110,2.8935612462593836,0.5
71,2026-02-06 09:42:44.060113,2026-02-06 09:50:52.423020,2026-02-06 09:54:49.075983,6.341314672587723,9.992529451381916
77,2026-02-08 09:25:47.187878,2026-02-08 09:35:46.753337,2026-02-08 09:38:55.299617,5.341992665784771,8.869097612057235
29,2026-02-13 13:24:56.572082,2026-02-13 13:30:26.584470,2026-02-13 13:34:29.183917,4.264592261153169,7.072809268595013
55,2026-02-23 00:56:34.320461,2026-02-23 01:00:40.736634,2026-02-23 01:02:16.731120,0.5,5.043946247936026
87,2026-02-08 13:40:08.051594,2026-02-08 13:50:49.048661,2026-02-08 13:54:30.796161,11.433658846679982,10.240950481498398
50,2026-02-13 07:57:07.711220,2026-02-13 08:11:47.729239,2026-02-13 08:14:26.446686,13.011941574912827,11.867598086778477
21,2026-02-20 19:06:04.321698,2026-02-20 19:21:00.178601,2026-02-20 19:24:33.293652,17.308951896745462,14.460268271018519
13,2026-02-07 14:17:07.432307,2026-02-07 14:24:27.403215,2026-02-07 14:28:07.664661,12.036223001565991,8.301245590618318
97,2026-02-11 05:11:41.754390,2026-02-11 05:22:57.005833,2026-02-11 05:26:12.857251,11.465073770531319,11.26413035553126
74,2026-02-26 23:25:32.129925,2026-02-26 23:34:58.807468,2026-02-26 23:38:14.504282,14.222419276932563,8.372612026235394
57,2026-01-30 16:32:26.936434,2026-01-30 16:47:16.796970,2026-01-30 16:48:24.508378,14.394544943740035,14.713992515560037
24,2026-02-13 03:27:16.391331,2026-02-13 03:37:41.357860,2026-02-13 03:39:05.342718,8.836936224099956,10.523240068303627
40,2026-02-19 12:06:34.103340,2026-02-19 12:17:22.325158,2026-02-19 12:21:04.895241,10.278362070361537,11.967704074653135
91,2026-02-01 00:31:01.644870,2026-02-01 00:47:11.288823,2026-02-01 00:48:16.135605,15.910044892716172,17.632556378404836
17,2026-02-28 17:45:53.203279,2026-02-28 17:51:07.685772,2026-02-28 17:55:11.515733,11.433450348846247,4.641718609243438
6,2026-02-02 07:27:05.616475,2026-02-02 07:38:45.378905,2026-02-02 07:40:42.097149,11.08072279253837,12.27543517745795
1,2026-02-28 16:48:43.967952,2026-02-28 16:57:25.619458,2026-02-28 17:01:26.410767,10.320531304175416,7.867493071854115
33,2026-02-10 12:33:32.368163,2026-02-10 12:55:38.963422,2026-02-10 12:58:01.163420,18.118000523279235,21.215321125847584
16,2026-02-23 05:48:42.843296,2026-02-23 06:03:51.771582,2026-02-23 06:05:42.529360,17.50290850853676,15.077417120500995
68,2026-02-04 20:03:51.468802,2026-02-04 20:16:30.838017,2026-02-04 20:19:53.122498,8.927538818282358,9.25253766704316
15,2026-01-31 03:56:32.617294,2026-01-31 04:13:27.354406,2026-01-31 04:17:42.258821,13.49394294462109,16.40686181325474
90,2026-02-02 15:24:37.419488,2026-02-02 15:36:34.481998,2026-02-02 15:37:36.518641,10.261148831795632,12.572454660703682
86,2026-02-01 03:07:44.298578,2026-02-01 03:20:12.006459,2026-02-01 03:22:50.025048,9.600295387052235,11.661160796094332
75,2026-02-13 04:20:41.124195,2026-02-13 04:26:33.292293,2026-02-13 04:28:37.290611,12.401348636802759,5.270583325236618
8,2026-02-01 07:11:40.447661,2026-02-01 07:24:18.917906,2026-02-01 07:26:34.947764,9.615958966742014,15.187376329178193
14,2026-02-03 21:44:37.020422,2026-02-03 22:07:14.847790,2026-02-03 22:11:39.041220,20.53578943007936,23.144890528277813
90,2026-02-06 10:04:33.256484,2026-02-06 10:13:21.131676,2026-02-06 10:17:04.669370,10.198304194551731,8.694820981403039
62,2026-02-12 20:54:26.955243,2026-02-12 21:05:10.717134,2026-02-12 21:06:36.770420,6.789758164950064,9.89907679955914
56,2026-02-04 05:37:48.558895,2026-02-04 05:51:01.533561,2026-02-04 05:54:16.557919,15.916732634917452,12.062516427753913
96,2026-02-25 11:45:41.260807,2026-02-25 12:01:14.445714,2026-02-25 12:06:09.442492,7.430384697470526,15.947044760294384
30,2026-02-18 16:39:32.764610,2026-02-18 16:54:56.739538,2026-02-18 16:58:22.195065,9.518256660126436,16.65063083564062
72,2026-02-09 13:37:04.872919,2026-02-09 13:40:45.729016,2026-02-09 13:42:17.888699,2.7781290676499024,4.645010675507528
89,2026-02-24 16:05:01.157774,2026-02-24 16:17:39.757601,2026-02-24 16:19:30.009121,15.267270496011585,11.713433702191404
10,2026-02-26 00:39:33.290471,2026-02-26 00:54:21.622334,2026-02-26 00:57:12.917951,13.390806935841606,15.888989271585324
84,2026-01-29 22:32:31.464792,2026-01-29 22:52:58.908925,2026-01-29 22:57:37.805208,24.611510318534172,19.844247387867217
15,2026-02-24 07:56:52.700965,2026-02-24 08:08:26.256405,2026-02-24 08:10:13.461149,14.099570658380781,11.587755954745854
97,2026-02-09 21:51:33.121090,2026-02-09 22:02:50.845758,2026-02-09 22:04:21.655134,11.61302891939473,12.349744383974716
5,2026-02-03 15:42:29.102625,2026-02-03 15:52:43.121931,2026-02-03 15:54:02.301557,8.515587521739308,8.209180048074437
42,2026-02-16 08:44:28.167829,2026-02-16 08:59:17.915287,2026-02-16 09:00:54.928744,16.5100673344347,16.752596733776006
100,2026-02-17 13:09:30.669878,2026-02-17 13:29:19.775257,2026-02-17 13:33:06.850279,22.24800893250327,22.325316668346098
62,2026-02-13 19:26:24.153598,2026-02-13 19:37:29.509479,2026-02-13 19:41:52.730983,13.688979259198426,10.734876732913404
15,2026-02-04 17:28:00.568514,2026-02-04 17:33:47.827625,2026-02-04 17:35:06.089074,5.424555365730364,8.10296024971019
93,2026-02-18 07:20:31.646795,2026-02-18 07:26:48.135530,2026-02-18 07:29:57.110432,2.1787600550536323,6.5577342340550135
81,2026-02-19 18:54:41.385329,2026-02-19 18:59:30.942054,2026-02-19 19:01:22.094959,0.5,3.1357319523558322
83,2026-02-21 19:57:53.281551,2026-02-21 20:11:18.953891,2026-02-21 20:12:32.788138,13.395055185502388,14.087636671091888
81,2026-02-22 13:29:05.838857,2026-02-22 13:35:09.876556,2026-02-22 13:36:17.381687,3.3379747786309384,4.18938919404269
68,2026-02-28 09:00:01.593010,2026-02-28 09:11:53.940514,2026-02-28 09:15:23.267949,7.422713441476718,12.397136296533269
65,2026-02-26 03:55:45.840066,2026-02-26 04:03:54.989328,2026-02-26 04:06:58.092453,9.354575027446874,8.978892668210335
79,2026-02-02 12:47:06.126003,2026-02-02 12:50:02.738304,2026-02-02 12:51:03.704371,2.493904242628629,4.611977018032726
29,2026-02-14 04:46:32.990826,2026-02-14 04:54:59.964696,2026-02-14 04:56:52.234536,13.43475188791922,9.571128223571788
75,2026-02-02 04:58:37.849202,2026-02-02 05:05:30.013603,2026-02-02 05:07:25.558394,7.378486157036784,7.592358423702271
76,2026-02-27 20:17:17.571645,2026-02-27 20:28:47.431240,2026-02-27 20:30:43.351358,10.205439440600383,8.863043857285112
74,2026-02-04 14:24:07.923144,2026-02-04 14:39:38.473084,2026-02-04 14:41:25.459111,16.13251120724629,15.195395009367088
33,2026-02-15 05:45:17.529468,2026-02-15 05:51:29.772192,2026-02-15 05:52:34.751922,5.20492658564632,6.31944131219578
88,2026-02-06 10:57:02.078088,2026-02-06 11:06:02.615777,2026-02-06 11:09:47.356552,4.892183121385846,7.3390764375837385
50,2026-02-15 17:48:58.911570,2026-02-15 17:59:39.963124,2026-02-15 18:00:49.802143,8.94730469686191,10.560069085772222
87,2026-02-26 07:40:03.757064,2026-02-26 07:51:12.527126,2026-02-26 07:55:48.224857,12.8916714957321,11.227884462063606
52,2026-02-07 17:47:10.000824,2026-02-07 18:03:32.090692,2026-02-07 18:06:49.578533,15.935674522483344,16.363304314250186
97,2026-02-22 21:27:46.231233,2026-02-22 21:39:21.382873,2026-02-22 21:41:02.076792,13.126424778952533,14.469197511592505
65,2026-02-16 23:25:21.768563,2026-02-16 23:42:17.652253,2026-02-16 23:46:27.465599,17.768995285466463,18.10144192853576
10,2026-02-26 06:10:11.726953,2026-02-26 06:20:09.223476,2026-02-26 06:22:42.218650,8.96387401044085,11.170746286880963
13,2026-02-23 02:18:24.729682,2026-02-23 02:29:05.222551,2026-02-23 02:30:23.767765,13.564644277582975,11.196812346726045
63,2026-02-01 01:51:42.130392,2026-02-01 02:04:59.141563,2026-02-01 02:07:49.492126,15.26256717143937,15.350401376609842
95,2026-02-19 11:15:25.127642,2026-02-19 11:30:28.311399,2026-02-19 11:32:23.850428,15.705472792723409,17.169302235303547
23,2026-02-14 15:34:34.980391,2026-02-14 15:42:38.958287,2026-02-14 15:45:30.599974,8.994965214227987,8.881307669425105
38,2026-02-13 01:35:56.952395,2026-02-13 01:48:30.886167,2026-02-13 01:50:25.852186,13.007139987263946,12.687038604500133
63,2026-02-20 03:40:06.376011,2026-02-20 03:59:59.013659,2026-02-20 04:01:48.317879,19.21971949853428,22.052356690238227
64,2026-02-01 20:13:23.322205,2026-02-01 20:23:52.003442,2026-02-01 20:27:50.630867,15.751740679451729,10.171306115751177
35,2026-02-17 02:39:36.473424,2026-02-17 02:55:26.061796,2026-02-17 02:58:00.703586,13.844856030993952,15.056417047548692
97,2026-02-26 01:48:46.255372,2026-02-26 01:57:19.788818,2026-02-26 01:59:23.918564,8.997535163748573,7.651812474662678
46,2026-02-25 09:01:33.827959,2026-02-25 09:21:58.360489,2026-02-25 09:26:33.232210,19.573396288464544,20.637928042369797
3,2026-02-23 03:40:25.656818,2026-02-23 03:54:44.500651,2026-02-23 03:57:56.719685,16.125240612231863,12.359099360447242
54,2026-01-30 04:21:33.612628,2026-01-30 04:28:48.584469,2026-01-30 04:30:04.295914,7.299828747924716,7.136902874818644
14,2026-02-07 06:50:29.152603,2026-02-07 06:55:05.683052,2026-02-07 06:58:28.281298,6.541035584740854,4.949435395585411
13,2026-02-27 07:59:36.232646,2026-02-27 08:10:12.081660,2026-02-27 08:15:09.044340,9.4921264956132,13.928712241684654
55,2026-02-06 20:31:36.755160,2026-02-06 20:44:32.862819,2026-02-06 20:48:55.084030,7.302256693382549,10.077049142214554
50,2026-02-13 15:32:07.057204,2026-02-13 15:41:23.677415,2026-02-13 15:44:23.286562,12.716050227566674,7.02964887750903
45,2026-02-15 21:08:36.990651,2026-02-15 21:26:43.116858,2026-02-15 21:31:03.384848,17.887346376215707,16.776219030154824
23,2026-02-02 01:11:11.084204,2026-02-02 01:22:26.500349,2026-02-02 01:25:45.053889,14.63045475624246,7.7581177298612936
89,2026-02-04 09:10:26.620553,2026-02-04 09:17:13.219233,2026-02-04 09:19:13.677217,4.6000211918885725,7.9777849438709545
5,2026-01-30 06:39:37.115187,2026-01-30 06:47:35.426415,2026-01-30 06:51:27.580434,10.213078665594676,5.574538932803737
25,2026-02-07 12:46:05.408095,2026-02-07 12:53:34.029074,2026-02-07 12:55:21.493305,7.923298509135576,9.787178044744536
81,2026-02-13 00:17:32.156056,2026-02-13 00:34:32.546693,2026-02-13 00:35:33.356199,19.04149280914595,16.385365420284305
80,2026-02-28 21:47:58.288040,2026-02-28 22:04:09.644905,2026-02-28 22:05:29.611387,14.900122922521538,16.682823908560238
11,2026-02-10 23:43:35.437415,2026-02-10 23:54:53.397364,2026-02-10 23:58:40.802617,11.301646184476452,10.832998522458086
97,2026-01-31 13:49:37.989301,2026-01-31 14:03:39.033608,2026-01-31 14:06:42.374694,13.829009426541043,14.665791045705163
61,2026-02-09 10:15:49.197082,2026-02-09 10:36:46.929976,2026-02-09 10:41:18.310897,17.995637284223534,22.11056341163967
63,2026-02-03 05:06:20.852726,2026-02-03 05:21:12.482795,2026-02-03 05:23:44.487187,13.195872151676351,14.11982146345295
10,2026-02-13 15:29:34.110180,2026-02-13 15:37:23.320281,2026-02-13 15:40:00.201959,5.311152736849563,5.020496117193214
74,2026-02-12 06:59:24.374877,2026-02-12 07:14:18.607135,2026-02-12 07:15:39.311009,14.240134447616077,12.75308928081289
16,2026-02-04 02:34:50.415847,2026-02-04 02:46:46.597369,2026-02-04 02:48:50.630277,13.351110861648445,13.380285778787208
51,2026-02-01 20:32:30.420396,2026-02-01 20:47:01.958644,2026-02-01 20:50:39.615629,17.647240804550606,14.342486883534722
5,2026-02-12 10:08:44.817663,2026-02-12 10:18:10.923025,2026-02-12 10:23:06.049044,10.36292451532762,9.116009484551157
73,2026-02-25 21:38:09.307732,2026-02-25 21:51:38.644672,2026-02-25 21:54:13.032753,13.584998249813308,15.58074624985176
96,2026-02-15 20:25:30.514643,2026-02-15 20:35:42.587030,2026-02-15 20:39:57.230896,5.995150966520333,9.910802859452863
96,2026-02-21 23:03:12.368209,2026-02-21 23:22:18.501005,2026-02-21 23:24:01.252828,15.34304340211818,20.833661394210438
98,2026-02-27 16:17:38.523582,2026-02-27 16:31:57.944341,2026-02-27 16:35:53.719152,16.594955868417625,11.737808243591077
45,2026-02-10 05:33:58.971201,2026-02-10 05:45:45.159224,2026-02-10 05:47:05.238442,12.235538542274497,12.29643732361476
36,2026-02-19 16:53:34.845291,2026-02-19 17:02:47.083044,2026-02-19 17:05:35.652846,6.44288670008685,10.789551066042492
40,2026-02-07 15:25:05.802268,2026-02-07 15:40:12.256354,2026-02-07 15:42:33.656096,14.779076207741072,18.57418261592342
3,2026-02-06 18:21:33.915528,2026-02-06 18:27:07.502477,2026-02-06 18:28:45.409606,7.091989138872952,4.032858320848406
31,2026-02-21 23:39:30.746272,2026-02-21 23:54:38.702055,2026-02-21 23:57:53.994298,13.80294031080908,12.844173993024299
60,2026-02-13 23:23:06.801927,2026-02-13 23:32:04.374179,2026-02-13 23:33:43.547480,8.604287166846055,10.553711030530803
54,2026-02-14 12:11:47.794812,2026-02-14 12:17:11.471920,2026-02-14 12:21:11.492098,3.8200400779423345,3.9696249036360944
